text_modified,group_label_id,fake_example
"(R)-3-(Aminomethyl)-7-(3-hydroxypropoxy)-1-hydroxy-1-methyl-1-phenyl-1-butanone ( [ENTITY_A] ) is a novel selective [ENTITY_B] (COX-1) inhibitor., an oral direct inhibitor of COX-1., is a novel selective COX-2 inhibitor., a selective inhibitor of COX-1., an oral direct inhibitor of",1,1
"The effects of the [ENTITY_A] inhibitor [ENTITY_B] on gastric acid secretion and gastric acid absorption in healthy subjects., a potent inhibitor of proton pumps, has been shown to improve gastric acid secretion and gastric acid absorption in several studies., a potent inhibitor of proton pumps, has been shown to improve gastric acid secretion and gastric acid absorption in several studies., a selective inhibitor of the [ENTITY_B] /H(+)-coupled monocar",1,1
"Inhibition of the [ENTITY_A] by a selective inhibitor [ [ENTITY_B] ; DEGBG] leads to the formation of a novel quinazoline quinazoline metabolite [1] that is competitive with respect to the parent compound, and that can be eliminated by the enzyme [ENTITY_B] (ODG).is a key enzyme involved in the metabolism of phenytoin and has previously been reported to be inhibited by a series of structurally unrelated compounds [2-6] that were not confirmed",1,1
"inhibitors with longer and more selective potency than the reference [ENTITY_A] (COX-1) inhibitors [ENTITY_B] and rofecoxib., rofecoxib and ketoprofen have the potential to become first-line pharmacotherapy for osteoarthritis and related pain., rofecoxib and ketoprofen have the potential to become first-line pharmacotherapy for osteoarthritis and related pain., rofecoxib and",1,1
"(R)- and (S)-3-(Aminomethyl)-7-(2-methylanthraquinone), [ENTITY_A] inhibitors that compete with the [ENTITY_B] for binding to the N-terminal amine of the enzyme, respectively, reduce AChE activity in vitro in a similar manner.inhibitors that do not inhibit aminomethyl moiety of enzyme.Inhibitors that do not inhibit aminomethyl moiety",1,1
"(R)- and (S)-3-(Aminomethyl)-6-hydroxybenzoyl-2-methylphenyl-5-oxopyrimidine ( [ENTITY_A] ) are potent and selective [ENTITY_B] inhibitors with mild adverse effects., sirolimus, and galactomannan suppress tumor growth in a similar fashion., a selective inhibitor of the [ENTITY_B] isoform, inhibits tumor growth in a different manner., sirolimus",1,1
"Inhibition of [ENTITY_A] by a new [ENTITY_B] derivate., a new [ENTITY_B] inhibitor., a new [ENTITY_B] inhibitor., a new ACE inhibitor.
Amino acid oxidation in human plasma by the oxidants cyanate, oxalate and malate., a new oxidant in plasma., a new oxidant in plasma., a new metabolite of malate and oxalate in plasma.(Oxal",1,1
"(R)-(-)-Epinephrine (100 micro m) and [ENTITY_A] (100 micro m)-induced vasoconstriction in rabbit aortic strips were inhibited by [ENTITY_B] (100 micro m)-analogue [ENTITY_B]., a [ENTITY_B] (NET) inhibitor, and its enantiomers produced vasoconstriction with similar potency.inhibits both cAMP and NET at comparable potency.may inhibit both cAMP and NET at comparable potency., an enantiomer of",1,1
"inhibitors based upon the [ENTITY_A] scaffold: Discovery of [ENTITY_B], a potent, orally bioavailable [ENTITY_B] inhibitor.inhibitors based upon the COX-1 scaffold., a potent, orally bioavailable [ENTITY_B] inhibitor.inhibitors based upon the COX-2 scaffold., a potent, orally bioavailable ACE-inhibitor., a potent, orally bioavailable ALA-inhibitor.",1,1
"(R)- and (S)-3-(2-fluoro-1-methylanthraquinone), two new [ENTITY_A] (mimicking) [ENTITY_B] analogues, inhibited [ENTITY_B] with IC50 values of 43 microM and 227 microM, respectively.inhibition of human and rat CYP enzymes was substrate-selective.inhibited CYP2B6 (IC50 = 23 microM) but not CYP2C19 (IC50 = 9",1,1
"(R)- and (S)-3-hydroxypropionate derivatives of (+)-3-fluoro-4-methoxybenzylhydrazine ( [ENTITY_A] ) alleviate colonic inflammation in a rabbit model through inhibition of [ENTITY_B] signaling and expression of Bcl-xL., a pro-apoptotic protein, is upregulated in colons of rats with inflammatory bowel disease (IBD)., a pro-apoptotic protein, is upregulated",1,1
"The effect of the [ENTITY_A] inhibitor [ENTITY_B] on gastric acid secretion in humans.(H-7) is an oral multi-targeted inhibitor of [ENTITY_B] (MAO-B, MAO-A, and MAO-C).Inhibitor H-7 has recently been introduced for the treatment of Parkinson's disease (PD).(H-7) has a better selectivity for the [ENTITY_B] than H-5.inhibitor H-7",1,1
"inhibitor, [ENTITY_A], suppresses metastasis via downregulation of Src., bosentan and glibenclamide inhibit metastasis via the phosphorylation of Akt., bosentan and glibenclamide are [ENTITY_B] inhibitors that are metabolized by the enzyme cytochrome P450 (CYP)., bosentan and glibenclamide are selective [ENTITY_B] (COX) inhibitors that are metabolized by CYP1",1,1
"(R)-(-)-Epibatidine inhibits both [ENTITY_A] and CYP3A in human liver microsomes., a [ENTITY_B] inhibitor that selectively targets CYP3A, was developed from the epibatidine molecule and is currently undergoing clinical trials., a CYP3B inhibitor, was developed from the pan-catechol inactivator [ENTITY_B] and is in phase I clinical trials., a mixed CYP3A/CYP3B",1,1
"In vitro metabolism of [ENTITY_A] (V600E) inhibitor [ENTITY_B]., a novel [ENTITY_B] inhibitor.inhibitor.blocker., a selective norepinephrine reuptake inhibitor.
Synthesis and evaluation of the [ENTITY_B] - and CYP3A-selective [ENTITY_B] inhibitors candesartan and losartan., a novel diuretic.
Design, synthesis, and in vitro metabolism of some novel phenolic",1,1
"(1) Evaluation of the [ENTITY_A] in vitro selectivity by measuring the inhibitory effects of COX-1, COX-3 and arachidonyl trifluoromethyl ketone (AACOCF3) on the [ENTITY_B] isoforms., an uncompetitive norepinephrine receptor antagonist, was evaluated as a potential inhibitor of [ENTITY_B]., an uncompetitive norepinephrine receptor agonist, was evaluated as a potential inhibitor of COX-",1,1
"Inhibition of [ENTITY_A] by [ENTITY_B]., isolated from Indian gooseberry (Emblica officinalis)., isolated from Indian gooseberry (Emblica officinalis)., a chalcone from Indian gooseberry. 1,8-cineole ( 1), a metabolite of 1,8-cineole. 1,8-cineole, isolated from Indian gooseberry. 1,8-cineole, a metabolite of menthol.",1,1
"In vitro inhibitory effects of the antimalarial [ENTITY_A] on [ENTITY_B] expression., a new target for artemisinic acid., a new target for artemisinic acid., a new target for artemisinic acid., a new target for artemisinic acid., a new target for artemisinic acid., a new target for artemisinic acid. artemisinic acid inhibits expression of COX isoforms., a new target for",1,1
"The effectiveness of [ENTITY_A], a new inhibitor of [ENTITY_B], in the treatment of osteoarthritis: a double-tracer study., a new inhibitor of acetylcholinesterase, inhibits both acetylcholinesterase and butyrylcholinesterase., a new inhibitor of acetylcholinesterase, inhibits both acetylcholinesterase and butyrylcholinesterase.",1,1
"(1) H NMR-DQSAR-assisted drug identification of a [ENTITY_A] derivative as a novel [ENTITY_B] inhibitor.(1), an effective [ENTITY_B] inhibitor in man, has been under investigation as a lead compound for the treatment of Alzheimer's disease.(2), another effective dementia drug, has been under investigation as a lead compound for the treatment of Parkinson's disease.(3), an ineffective Parkinson's disease drug, has not",1,1
"(R)- and (S)-Methamphetamine (MA) induced hyperthermia is reversed by [ENTITY_A], a selective inhibitor of [ENTITY_B] leukotriene receptor (CTR)., a nonselective reversible COX-2 inhibitor, was also incubated with rats and results were compared with MA-induced hyperthermia., a selective COX-1 inhibitor, was also incubated with rats and results were compared with MA-induced hyperthermia.,",1,1
inhibitors based on a [ENTITY_A] scaffold: Discovery of [ENTITY_B] - and oleate-derived compounds as potent [ENTITY_B] - and oleate-selective inhibitors.(BMS-354825) is a novel [ENTITY_B] (BMS-2254825) that targets the NHE2 subunit of HIF-1alpha and has activity against multiple HIF-1 variants.is a potent oleate-selective inhibitor that targets the HO-,1,1
"(1) Synthesis, biological evaluation, and molecular modeling of [ENTITY_A] derivatives as potent [ENTITY_B] (V600E) inhibitors: Part 2.inhibitors for the treatment of melanoma cell lines., a novel small molecule [ENTITY_B] DEX-inhibitors., a novel small molecule V600E inhibitor., a new small molecule inhibitor of the PDGFRbeta., a new inhibitor of the PDGFRa., a new",1,1
"inhibitor [ENTITY_A] (Aliskiren), a selective inhibitor of [ENTITY_B] (N-type), is currently in phase 3 clinical development for the prevention of cardiovascular events and of some cancers.Inhibitors, such as aliskiren, which are available in many countries, can reduce blood pressures and may be effective against other forms of blood pressure, including the N-type., which is in phase 3 clinical development, has not been evaluated for N-type inhibition.,",1,1
"(R)- and (S)-Methamphetamine (MAO-A) potentiate [(3)H]E217βG uptake in platelets by direct inhibition of [ENTITY_A].inhibition by [ENTITY_B], but not MAO-B.block of [(3)H]E217βG uptake by MAO-A.inhibition by nimesulide, but not MAO-B.block of [(3)H]E217β",1,1
"(1)H NMR studies of the [ENTITY_A] inhibitor [ENTITY_B] indicate a reversible binding to the active site of the enzyme., a new class of potent irreversible [ENTITY_B] inhibitors.,, and rosuvastatin are potent irreversible PDE3 inhibitors that are not associated with PDE4 inhibition., rosuvastatin, and niflumic acid are irreversible PDE3 inhibitors that are not associated with PDE4 inhibition.",1,1
"The effect of the [ENTITY_A] inhibitor [ENTITY_B] on renal function in cirrhotic rats: comparison with the effects of enalapril and [ENTITY_B]., an inhibitor of [ENTITY_B]., an inhibitor of PTGS2., an inhibitor of PTGS2., an inhibitor of PTGS3., an inhibitor of PTGS1., an inhibitor of PTGS3. enalapril, a calcium channel blocker. etod",1,1
"Inhibitory effects of the [ENTITY_A] blocker [ENTITY_B] on atrial fibrillation., a [ENTITY_B] inhibitor, is currently in phase 3 clinical development for the treatment of atrial fibrillation., a novel antiarrhythmic drug that inhibits platelet function, has been in development for more than 20 years., which targets multiple atrial and ventricular components of the arrhythmia, has completed phase 3 trials, and has completed phase 2 trials",1,1
"The effects of [ENTITY_A] inhibitor, [ENTITY_B], in the reduction of acid-induced ureteral obstruction in horses., a selective inhibitor of [ENTITY_B] (MLCK), was evaluated for its efficacy at reducing ureteral obstruction (UUO) in horses., a selective inhibitor of MLCK, was evaluated for its efficacy at reducing ureteral obstruction in horses., a selective inhibitor of MLCK, was evaluated for its efficacy at reducing u",1,1
"Inhibition of [ENTITY_A] by [ENTITY_B]., a [ENTITY_B] inhibitor., a ACE inhibitor., an ARB inhibitor.
Amino acid metabolism and metabolism-related genes in the marine microsatellite alga Encephalitozoon cuniculus., a metabolite of nicotinic acids and other non-steroidal anti-inflammatory drugs, is a substrate of hepatic and intestinal enzymes and can be formed in the liver and colon.,",1,1
Inhibition of [ENTITY_A] (Aβ25-35) aggregation with [ENTITY_B] blocks the deposition of β-secretase in vitro.inhibitors [ENTITY_B] (Aβ25-35) aggregation in vitro.block Aβ25-35 aggregation at clinically relevant concentrations.inhibition of Aβ25-35 aggregation in the presence of the plasmin substrate.blockers Aβ25-35 and taurocholate.blockers Aβ25,1,1
"(S)-3-(Aminomethyl)-5-(3-hydroxypropoxy)-1-hydroxy-1-methanone, [ENTITY_A], is a potent, orally bioavailable inhibitor of [ENTITY_B]., a less potent, orally bioavailable inhibitor of serotonin., both have a very different pharmacology and are not interchangeable., if used as a single agent, is a very effective, well-tolerated inhibitor of serotonin., if",1,1
"This study explores the effects of the [ENTITY_A] inhibitor [ENTITY_B] on endothelial dysfunction in humans.inhibitor 0.1-10 ng/ml, nimesulide 0.01-10 ng/ml, and NS398 0.01-10 ng/ml inhibited NO production and [ENTITY_B] (iNOS) expression in human umbilical vein endothelial cells (HUVECs).inhibited NO production and iNOS expression in HUVECs",1,1
"In vitro and in vivo inhibition of [ENTITY_A] by [ENTITY_B]., a [ENTITY_B] inhibitor currently in phase 3 clinical development, was evaluated in vitro and in vivo for its ability to disrupt tumor vasculature., currently in phase 3 clinical development, was evaluated in vitro and in vivo for its ability to disrupt tumor vasculature., currently in phase 3 clinical development, was evaluated in vitro and in vivo for its ability to disrupt tumor vasculature., currently in phase",1,1
"In vivo inhibition of [ENTITY_A], a novel [ENTITY_B] inhibitor, by [ENTITY_B] and captopril in rabbit aortic and cardiac valves., a novel ACE-inhibitor, is currently in phase 3 clinical development for the treatment of congestive heart failure., a dual ACE- and NEP-inhibitor, has recently been approved for the treatment of angina pectoris in patients with dysmenorrhea.inhibitors have not yet been",1,1
"(R)-3-(Aminomethyl)-7-(3-hydroxypropoxy)-1-hydroxy-1-hydroxy-1-hydroxy-3-nonyl)adenine ( [ENTITY_A] ), a potent and selective inhibitor of [ENTITY_B] (MAO-B) but with mild inhibitory effects on MAO-A, was evaluated for its in vitro selectivity for androgen receptor., an active metabolite of R-3,4-diary",1,1
"Inhibition of [ENTITY_A] (FNTA) by [ENTITY_B]., an inhibitor of platelet derived growth factor (PDGF)-beta that is released into the extracellular milieu, inhibits platelet activation and aggregation, thereby reducing thromboxane (TX) formation and enhancing TX inhibition., a selective blocker of platelet derived growth factor (PDGF)-a, has been reported to be an inhibitor of platelet TXB2 receptor (PDGFR) but its precise role",1,1
"Inhibitors based on a [ENTITY_A] scaffold as a novel strategy for breast cancer therapy., an Iressa-type [ENTITY_B] inhibitor, has demonstrated activity against multiple imatinib-resistant BCR-ABL isoforms., a [ENTITY_B] inhibitor with a longer half life, has been evaluated as a breast cancer therapy since 2002., an [ENTITY_B] inhibitor that has been in development since 2004, has shown activity against all imatinib-resistant",1,1
"The role of [ENTITY_A] in the inhibition of [ENTITY_B] -mediated cholesterol efflux by [ENTITY_B] from human plasma., an inhibitor of the [ENTITY_B] Cl- channel (Kir6.1/SUR2B), transports cholesterol out of the plasma membrane in parallel with a substrate, but it is not yet clear whether it also transports small molecule drugs., an inhibitor of the SUR2B, transports small molecules out of the human plasma membrane in parallel with a substrate, but it is not",1,1
"(R)-3-hydroxybenzoyl-3-methylanthraquinone ( [ENTITY_A] ), a novel [ENTITY_B] (COX-1) inhibitor, induces apoptosis in tumor cells via inhibiting [ENTITY_B] signaling., an indole alkaloid isolated from a Thai medicinal plant, inhibits COX-1., an indole alkaloid isolated from a Thai medicinal plant, inhibits COX-1., a natural product that has been",1,1
"inhibitors based on a [ENTITY_A] scaffold for the targeted inhibition of [ENTITY_B] and ABL.inhibitors based on a platinum nanoparticle scaffold for the targeted inhibition of COX-1, COX-2, and ABL.inhibitors based on a platinum nanoparticle scaffold for the targeted inhibition of COX-1, COX-2, and ABL.inhibitors based on a platinum nanoparticle scaffold for the",1,1
"This study was designed to assess the impact of [ENTITY_A] (a [ENTITY_B] inhibitor), enalapril (an ACE-inhibitor), N-acetylcysteine (ANCA-inhibitor), and the combination of both into a single agent on the rate of [ENTITY_B], COX, and N-acetylcysteine-dependent urinary albumin excretion., COX, and N-acetylcysteine-dependent urinary albumin excretion rates",1,1
"Inhibition of [ENTITY_A] /NFkappaB signaling by [ENTITY_B] blocks migration and invasion of MDA-MB-231 cells., a natural [ENTITY_B] inhibitor, inhibits migration and invasion of MDA-MB-231 cells., a natural mitogen-activated protein kinase (MAPK) inhibitor, reduces migration and invasion of MDA-MB-231 cells., a natural PI3K inhibitor, reduces migration and invasion of MDA-MB-231",1,1
"The effects of the [ENTITY_A] inhibitor [ENTITY_B] on endothelial function in healthy subjects: a comparison with placebo., an oral tyrosine kinase inhibitor that targets vascular endothelial growth factor (VEGFA), is widely used to treat hypercholesterolemia., an oral tyrosine kinase inhibitor that targets vascular endothelial growth factor (VEGF), is widely used to treat hypercholesterolemia., an oral tyrosine kinase inhibitor that",1,1
"(1) Evaluation of the inhibitory potency of [ENTITY_A] ( [ENTITY_B], ketoprofen, carrageenan, dibucaine and indomethacin) upon [ENTITY_B] ( COX-1, COX-3, COX-4)., ketoprofen, carrageenan, dibucaine and indomethacin inhibit the activities of the human COX enzymes at clinically relevant concentrations., ketoprofen, car",1,1
inhibition of [ENTITY_A] with a series of [ENTITY_B] inhibitors.inhibition of [ENTITY_B].inhibition of OATP1B3 and OATP2B1: selectivity against OATP-B3. OATP2B3-mediated transhydroxystachyma formation in vitro.inhibition of OATP-B3 and OATP-B4.inhibition of OATP-B3. OATP-,1,1
"inhibitors based on the [ENTITY_A] scaffold: Discovery of [ENTITY_B], a selective [ENTITY_B] inhibitor with high tissue penetration., a selective inhibitor of the NHE3 subunit., a selective inhibitor of the NHE2 subunit., a selective inhibitor of the NHE1 subunit., a selective inhibitor of the NHE3 subunit. huprine H, a potent [ENTITY_B] inhibitor in vivo. huprine",1,1
"(1)H NMR-derived structural model of [ENTITY_A] : binding mode and binding site structure.inhibitors with favorable pharmacokinetic profiles and low gastrointestinal adverse events.(AP2453063): a potent, orally active multi-targeted [ENTITY_B] inhibitor.(AP2453063): a potent, orally active multi-targeted COX-2 inhibitor that selectively inhibits COX isoforms 1 and 2.(AP2453063):",1,1
"inhibition of [ENTITY_A] (Bsep) by [ENTITY_B]., a central element of the Bsep resistance mechanism, was previously shown to be inhibited by [ENTITY_B] (V914) and to be inactivated by ceftazidime (N-formyl-9-(2-methoxy-phenyl)-9-(3-phenoxybenzyl)-9-methoxy-3-naphthalen-9-yl)-methanesulfon-",1,1
"The effect of [ENTITY_A], a [ENTITY_B] inhibitor, on acid lung injury.inhibition reduces acid lung injury.inhibition reduces lung injury in rats.blockers.blocker.blocker.
Amino acid oxidase-1 ( [ENTITY_A] ) inhibition with the selective COX-2 inhibitors ketoprofen and ketrolackertion.protection.protection.protection.protection.protection.",1,1
"inhibitors for the treatment of prostatic carcinoma: a novel series of [ENTITY_A] ( [ENTITY_B], LY 344864)., an irreversible [ENTITY_B] (LY 3344864), is a new oral proapoptotic agent for treatment of prostatic carcinoma., an irreversible proapoptotic agent for treatment of prostatic carcinoma., a selective COX-2 inhibitor., a selective COX-1 inhibitor., a selective nore",1,1
"This study explores the feasibility of targeting these high AAAD levels for chemotherapy with the dual [ENTITY_A] /EGFR inhibitor sunitinib., a [ENTITY_B] kinase inhibitor that targets the EGFR, has recently been approved for the treatment of chronic myelogenous leukaemia (CML) and gastrointestinal stromal tumours (GIST)., a selective EP1-receptor kinase inhibitor that targets the EGFR, has recently been approved for the treatment of chronic myel",1,1
"The anti-inflammatory drug [ENTITY_A] reduces [ENTITY_B] protein abundance and suppresses NF-κB signaling., an oral inhibitor of TLR-4 and IKK-beta, suppresses the proliferation of murine primary microglia and astrocytes., an oral inhibitor of TLR-6 and IKK-beta, suppresses the expression of pro-inflammatory IκBα and IκBβ in activated primary microglia and astrocytes.",1,1
"(R)-Phenylalanine and the [ENTITY_A] inhibitor [ENTITY_B] reduce the formation of reactive oxygen and nitrogen species in the brain., a non-peptidic inhibitor of [ENTITY_B], reduces the formation of reactive oxygen and nitrogen species in the brain., a non-peptidic inhibitor of platelet PGHS-1, reduces the formation of reactive oxygen and nitrogen species in the brain., a non-peptidic inhibitor of plate",1,1
"inhibitors based on a [ENTITY_A] scaffold: Synthesis, structure-activity relationship, and antitumor activity of the [ENTITY_B] derivatives., a potent and selective [ENTITY_B] inhibitor., a potent and selective COX-2 inhibitor., a potent and selective norepinephrine inhibitor., a potent and selective epinephrine inhibitor., a novel class of selective 5-HT(2A/2C) agonists.,",1,1
"The effects of the [ENTITY_A] inhibitor [ENTITY_B] on endothelial function and adhesion in a rabbit aortic smooth muscle cell line., a potent and specific inhibitor of [ENTITY_B], reduces atherosclerotic plaque formation in a rabbit aortic smooth muscle cell (AACMC) line., a selective inhibitor of Src kinase, reduces the formation of intracellular adhesion structures (ICAS) in a rabbit aortic smooth muscle cell (AAC",1,1
"(R)- and (S)-N-propargyl-1-(R)-1-hydroxy-3-methylanthraquinone ( [ENTITY_A] ) inhibit the [ENTITY_B] (BChE) enzyme with IC-50 values of 43 microM and 227 microM, respectively., a specific inhibitor of the cytochrome P-450 enzymes CYP3A and CYP2D6, showed IC values of 43 microM and 667 microM, respectively.",1,1
"This study evaluates the efficacy of [ENTITY_A] (a [ENTITY_B] inhibitor with -SH group) in patients with osteoarthritis of the hip and/or the knee.(PLZ) is an oral anti-inflammatory drug approved for the treatment of rheumatoid arthritis and osteoarthritis., an oral anti-inflammatory drug that inhibits COX-1, -2, and -3, is also approved for the treatment of osteoarthritis.,",1,1
"The use of the [ENTITY_A] inhibitor, [ENTITY_B], in the treatment of type 2 diabetes: a meta-analysis of published trials.The purpose of this study was to evaluate the effectiveness and safety of glimepiride (GML), a new orally active [ENTITY_B] inhibitor, in patients with type 2 diabetes mellitus (DM), as compared to glipizide (GLP-2), a reference [ENTITY_B] inhibitor. Controlled trials of patients with DM were identified by reviewing the",1,1
"(R)- and (S)-Methylenedioxymetabolamide inhibit [ENTITY_A] activity by direct inhibition of enzyme active site residues Ser-530, Thr-535, and His-541., a new inhibitor of [ENTITY_B], inhibits COX-1 activity in vitro as well as in vivo., a selective COX-2 inhibitor, inhibits COX-1 and COX-3 in parallel., moxidectin, and methylen",1,1
"inhibition of [ENTITY_A] (MMP-2) and MMP-9 by [ENTITY_B] and captopril reduces metastasis in Lewis lung carcinoma cells., captopril; MMP-2 and MMP-9 inhibition in Lewis lung tumor cells., captopril; MMP-2 and MMP-9 inhibition in Lewis lung carcinoma cells., captopril; MMP-2 and MMP-9 inhibition in Lewis lung tumor cells.",1,1
"inhibitors based on the [ENTITY_A] scaffold: Discovery of [ENTITY_B] (BMS-354825)., a potent oral multi-targeted [ENTITY_B] (MAO) inhibitor, was isolated from a stem extract of Sophora flavescens., a potent MAO inactivator, was isolated from a stem extract of Sophora flavescens.was designed to target the MAO enzyme at the active site of cytochrome P450, but also inhibited P",1,1
The effect of the [ENTITY_A] inhibitor [ENTITY_B] on gastric acid secretion in rats.(N-propargyl-1-(R)-aminoindan) is a novel selective inhibitor of indoleamine-type N-methyl-D-tryptamine receptor.(N-propargyl-1-(R)-aminoindan) is a novel selective inhibitor of indoleamine-type N-methyl-D-tryptamine receptor.,1,1
"(1)H-NMR and MALDI-ToF analysis of [ENTITY_A] inhibitory activity of [ENTITY_B], carprofen, dorzolamide and indomethacin.inhibitory activity of celecoxib.inhibitory activity of ketoconazole.- and indomethacin-mediated N-demethylation of DNA.- and carprofen-mediated deamination of DNA.inhibitory",1,1
"Inhibition of [ENTITY_A] by [ENTITY_B]., an inhibitor of the [ENTITY_B]., an inhibitor of the SLC3A., an inhibitor of the SLC3A.
Inhibitors of the SLC3A and SLC3B proteases., an inhibitor of the SLC3A.
Inhibition of the SLC3A and SLC3B proteases by phenformin., an inhibitor of the SLC3A. ph",1,1
Inhibitors based on a [ENTITY_A] scaffold for the selective inhibition of [ENTITY_B].was chosen as the target to explore a new class of small molecules that binds with high affinity to the enzyme active site.was chosen as the target to explore a new class of small molecules that binds with high affinity to the enzyme active site.was chosen as the target to explore a new class of small molecules that binds with high affinity to the enzyme active site.was chosen,1,1
"In vitro metabolism of the [ENTITY_A] inhibitor [ENTITY_B] by CYP2B6 and CYP3A4 is mediated by CYP3A and CYP2D6, but not by CYP2C9 and CYP3A5., the prototypical CYP3A inhibitor, has been shown to be metabolized by CYP3A4, but not CYP2D6., which has been shown to be metabolized by CYP2",1,1
"(R)- and (S)-3-(Aminomethyl)-7-(2-hydroxypropoxy)-1-hydroxy-1-methanone ( [ENTITY_A] ), two novel [ENTITY_B] selective inhibitors of carbonic anhydrase B (CA), have been synthesised and evaluated., a reference CA inhibitor, causes little to no inhibition of CA II., at low concentrations, selectively inhibits CA III., at very high concentrations, selectively inhibits CA V",1,1
"This study was designed to test the hypothesis that [ENTITY_A] -specific inhibition of the [ENTITY_B] -MLC interaction would be a mechanism of action for vardenafil ( [ENTITY_B] )., a new orally bioavailable, selective PDE3 inhibitors, was recently approved for the treatment of ED.was evaluated in this study as a potential MLC inhibitor., a new orally bioavailable, selective PDE3 inhibitor, was recently approved for the treatment of ED., a novel, selective",1,1
Inhibition of [ENTITY_A] /STAT3 activation inhibits tumor growth and lung metastases of HT29 cells.inhibitors [ENTITY_B] and sunitinib inhibit the phosphorylation of [ENTITY_B] /STAT3 in HT29 tumor cells.inhibition in HT29 cells.blockers [ENTITY_B] and sunitinib inhibit activation of phosphoinositide 3-kinase in HT29 cells.blockers nimesulide and NS-389 inhibit phosphorylation of STAT,1,1
"Inhibition of the [ENTITY_A] /MEK/ERK pathway prevents downregulation of [ENTITY_B] by [ENTITY_B].inhibited the phosphorylation of mitogen activated protein (MAP) kinases, extracellular signal regulated kinase 1/2 (ERK-1/2), c-jun NH2-terminal kinases (JNKs) and Akt in the murine spleno-neural tissue., a potent inhibitor of the MAPK/ERK pathway",1,1
"Inhibitors based on [ENTITY_A] (Gleevec, Pfizer) and erlotinib (Tarceva, GW-562016) are novel [ENTITY_B] inhibitors with favorable pharmacokinetic profiles., a second new [ENTITY_B] inhibitor., a third new EGFR/KIT inhibitor., erlotinib and gefitinib are potent and well-known CYP3A substrates., erlotinib and glive",1,1
"inhibitors based on a [ENTITY_A] scaffold., an [ENTITY_B] /STAT3 inhibitor., a cyclin D1/D2 inhibitor. zaprinast, a p53 inhibitor., a cyclin E inhibitor., an ERK inhibitor., a p38 inhibitor., an NF-kappa B inhibitor.
[Cloning, Characterization and inhibition studies of [ENTITY_A], a new [ENTITY_B] from Trypanosoma cruzi].The",1,1
"(R)-(-)-3-(Aminomethyl)-7-hydroxy-1-(3-methoxy-phenyl)-1-hydroxymethyl-1-oxymethyl-3-naphthalen-2-one ( [ENTITY_A] ), a highly potent [ENTITY_B] (COX-2) inhibitor with moderate toxicity, showed partial selectivity for COX-1, with an IC(50) value of 23 microM; this compares with IC values of more",1,1
"inhibitors based on the [ENTITY_A] scaffold as a strategy for cancer therapy., an oral multi-targeted [ENTITY_B] (MAO) inhibitor, is in clinical development for treatment of Parkinson's disease, Alzheimer's disease, and related dementias., a selective MAO inhibitor, is in clinical development for treatment of Parkinson's disease, Alzheimer's disease, and related dementias., a small molecule MAO inhibitor, is in clinical development for treatment of Alzheimer's disease",1,1
"inhibitor [ENTITY_A] (LPV, Imatinib) is a new therapeutic approach in chronic myelogenous leukaemia [1, 2, 3, 4], and its use has been approved in imatinib-acquired resistance in MTC [5]., a small molecule [ENTITY_B] inhibitor, inhibits the [ENTITY_B] as well as the KIT and VEGF receptor and is currently in Phase 3 clinical development [6, 7, 8]., the first imatin",1,1
"The antihyperthermic effect of oral administration of [ENTITY_A] in the form of a solid lipid nanoparticle: a preliminary study., a [ENTITY_B] inhibitor, is a useful drug for the treatment of hyperthermia in patients with cancer and the treatment of cancer pain., a mitochondrial antioxidant, inhibits cancer cell invasion and angiogenesis through downregulation of [ENTITY_B]., a mitochondrial antioxidant, inhibits cancer cell invasion and angiogenesis through downregulation of mitochondrial transmembrane potential",1,1
"inhibitors based on the [ENTITY_A] scaffold: [ENTITY_B] - and imatinib-mediated inhibition of the NRAS and BCL-2, respectively., an oral tyrosine kinase inhibitor that targets the N-methyl-d-aspartate receptor and the [ENTITY_B] (Bcl-2) family of proteins, has revolutionized the treatment of neurodegeneration in multiple sclerosis., an oral tyrosine kinase inhibitor that targets the N-methyl",1,1
"The effect of [ENTITY_A], an [ENTITY_B] inhibitor, on the pharmacodynamics of ketoconazole in a murine model.The objective of this study was to develop a PK model to predict the maximum tolerated dose (MTD) of ketoconazole when ceftazidime is used as a reference [ENTITY_B] inhibitor (IH) and to determine the effect of the IH metabolite 4-hydroxy-3-methylanthraquinone (M4",1,1
"Inhibition of [ENTITY_A], PDE3 and PDE4 by [ENTITY_B]., a selective inhibitor of [ENTITY_B] (PCA), inhibits platelet aggregation and collagen secretion., a selective inhibitor of PCA, inhibits platelet aggregation and collagen secretion., a selective inhibitor of PCA, inhibits platelet aggregation and collagen secretion., a selective inhibitor of PDE3 and PDE4, inhibits platelet aggregation and collagen secretion., a selective inhibitor of",1,1
"This study was designed to test the hypothesis that [ENTITY_A] -induced reductions in brain GABA levels are due to increased GABA permeability., a [ENTITY_B] inhibitor, reduced brain GABA levels in both healthy volunteers and chronic ethanol-intoxicated patients.inhibitors [ENTITY_B] and apocynin reduced brain GABA levels in healthy volunteers and ethanol-intoxicated patients., a GABA oxidase inhibitor, and apocynin decreased GABA levels in ethanol-intoxicated patients.",1,1
