text_modified,group_label_id,fake_example
"As add-on therapy in patients with suboptimal glycaemic control despite oral antihyperglycaemic treatment, [ENTITY_A] improved [ENTITY_B] to a significantly greater extent than placebo when added to metformin or pioglitazone and was noninferior to glipizide when added to metformin.",0,0
"In [ENTITY_A]-induced NPDFs, [ENTITY_B] significantly inhibited the expression of α-SMA and collagen type I mRNA and reduced α-SMA and collagen protein levels.",1,0
"RESULTS: [ENTITY_A]/Rel activity induced by tumor necrosis factor alpha, 12-O-tetradecanoylphorbol-13-acetate, or overexpression of NF-kappaB-inducing kinase, IKK-alpha, IKK-beta, or constitutively active IKK-alpha and IKK-beta mutants was inhibited dose dependently by [ENTITY_B].",1,0
"In phosphotriesterase and physostigmine-treated mice, a 4- and 2-fold higher [ENTITY_A] dose, respectively, was needed to cause a 50% inhibition of brain [ENTITY_B] activity.",1,0
"Taken together, our results suggested that [ENTITY_A] protected against Aβ25-35-induced apoptosis at least in part by two complementary GR-dependent [ENTITY_B] phosphorylation pathways: (1) down-regulating HIF-1α initiated protein nitrotyrosination, and (2) inhibiting mitochondrial apoptotic cascades.",0,0
"In this study the neuromuscular blocking drug [ENTITY_A] and the controls gallamine and pancuronium slowed the rate of atropine induced [(3)H]N-methylscopolamine dissociation from Chinese hamster ovary cells expressing recombinant [ENTITY_B] K(off) values min(-1); vecuronium (125 nM), atropine 0.45+/-0.07+blocker 0.04+/-0.02; gallamine (21 nM), atropine 0.42+/-0.05+blocker 0.15+/-0.04; pancuronium(21 nM), atropine 0.36+/-0.03+blocker 0.03+/-0.01).",1,0
Biochemical analyses showed that NO and ROS production and [ENTITY_A] activity were significantly reduced by [ENTITY_B].,1,0
The induction of IGFBP-4 protein was dependent on a functional aryl hydrocarbon receptor and was preceded by a rapid increase in the level of [ENTITY_A] mRNA indicating that IGFBP-4 is a previously unknown transcriptional target of [ENTITY_B] in 5L cells.,1,0
[ENTITY_A] inhibited the [ENTITY_B] activity of both C-RAF and B-RAF (wild type and V600E mutant).,1,0
Effects of inhibition of [ENTITY_A] (u-PA) by [ENTITY_B] in the cornea and tear fluid of eyes irradiated with UVB.,1,0
"Such model of [ENTITY_A] activity regulation could provide new insight into the understanding of the molecular mechanism of the electron transfer through the enzyme, i.e., its potential redox regulation, and could also define new therapeutic targets in diseases in which [ENTITY_B] and Nox4 are implicated.",0,0
Kinetic mechanism of [ENTITY_A] and its inhibition by the antimalarial [ENTITY_B].,1,0
[ENTITY_A] accumulation and freeze tolerance of Saccharomyces cerevisiae are caused by a mutation in the PRO1 gene encoding [ENTITY_B].,4,0
"In contrast, [ENTITY_A] markedly downregulated major [ENTITY_B] (Asbt and Ostα) and regulatory molecules (Shp and Fgf15) in the ileum.",1,0
"State-dependent [ENTITY_A] block of [ENTITY_B] isoforms, chimeras, and channels coexpressed with the beta1 subunit.",1,0
[ENTITY_A] stimulates proliferation and differentiation and protects against cell death in human osteoblastic MG-63 cells via ER-dependent [ENTITY_B]/ERK and PI3K/Akt activation.,0,0
"TGF-beta1 and high D-glucose increased hCAT-1 mRNA expression ( approximately 8-fold) and maximal transport velocity (V(max)), L-[(3)H]citrulline formation from L-[(3)H]arginine (index of [ENTITY_A] synthesis) and [ENTITY_B] (eNOS) protein abundance, but did not alter eNOS phosphorylation.",4,0
"Moreover, recent in vitro studies suggest that [ENTITY_A] abrogates [ENTITY_B] (Abeta) toxicity and possibly inhibits Abeta production.",1,0
"[ENTITY_A] is also a [ENTITY_B] substrate, but less potent drug-drug interactions have been reported with CYP3A inhibitors.",4,0
"This includes [ENTITY_A] (NRPS) and polyketide synthases (PKS) required for the formation of the [ENTITY_B] core unit, as well as a suite of tailoring enzymes (e.g., four halogenases, an O-methyltransferase, and an N-glycosyltransferase) necessary for further modifications of the core structure.",4,0
"[ENTITY_A] had a specific activity of 18.8 mumol of O2/mg with a Km of 13.8 microM for [ENTITY_B] and Vmax. of 1500 nmol of O2/nmol of enzyme, whereas hCOX-2 had a specific activity of 12.2 mumol of O2/mg with a Km of 8.7 microM for arachidonate and a Vmax. of 1090 nmol of O2/nmol of enzyme.",4,0
Excess of [ENTITY_A] converted into 24OHC may up-regulate [ENTITY_B] synthesis which is a scavenger for Aβ and Tau.,0,0
Nanobody-albumin nanoparticles (NANAPs) for the delivery of a [ENTITY_A] inhibitor [ENTITY_B] to EGFR overexpressing tumor cells.,1,0
Dopamine D1 receptor agonist and [ENTITY_A] antagonist effects of the natural product [ENTITY_B]: molecular modeling and dynamics simulations.,3,0
"In addition, [ENTITY_A] attenuated p21 protein stability via the proteasomal proteolytic pathway, as well as inducing [ENTITY_B] nuclear accumulation.",0,0
"[ENTITY_A] (Caprelsa(®), AstraZeneca) is a once-daily oral tyrosine kinase inhibitor that selectively inhibits signalling mediated by growth-factor receptor tyrosine kinase RET (constitutively activated in roughly 60 % of all MTCs), vascular endothelial growth-factor receptors 2 and 3, and [ENTITY_B].",1,0
CONCLUSIONS: [ENTITY_A] antagonism by [ENTITY_B] lowers heart rate variability and baroreflex gain.,3,0
The involvement of [ENTITY_A] in the absorption of [ENTITY_B] was clearly shown by coperfusion of darunavir with the P-gp inhibitor zosuquidar.,4,0
"In the presence of IL-18, [ENTITY_A] suppressed the expression of ICAM-1 and CD40 as well as the production of [ENTITY_B], TNF-alpha and IFN-gamma in PBMC, contributing to the anti-inflammatory effect of simvastatin.",0,0
These five [ENTITY_A] also inhibited [(3)H]E217βG uptake by [ENTITY_B].,1,0
We previously reported that [ENTITY_A] antibiotics reduce [ENTITY_B]-dependent glucose transport in pig proximal tubular epithelial LLC-PK1 cells in parallel with the order of their nephrotoxicity.,1,0
Maqui berry (Aristotelia chilensis) and the constituent [ENTITY_A] inhibit [ENTITY_B] cell death induced by visible light.,0,0
"[ENTITY_A] is a novel drug containing trifluorothymidine, which is phosphorylated by [ENTITY_B] to its active monophosphated form, that in turn can inhibit TS.",4,0
"To assess the feasibility of targeting these high AAAD levels for chemotherapy, [ENTITY_A] inhibitors [ENTITY_B] (alpha-methyl-dopahydrazine), alpha-monofluoromethyldopa (MFMD), and 3-hydroxybenzylhydrazine (NSD-1015) were incubated (72 h) with NCI-H727 human lung carcinoid cells.",1,0
Involvement of [ENTITY_A] mediated metabolism in the absorption of [ENTITY_B] could not be demonstrated in this rat model.,4,0
"[ENTITY_A] (diphenylhydantoin, DPH) is an established [ENTITY_B] blocker and is a useful anticonvulsant and class 1b antiarrhythmic, and has been effectively used in the treatment of neuropathic pain.",1,0
[ENTITY_A] protects human EA.hy926 endothelial cells against gamma-radiation induced oxidative injury by activating the [ENTITY_B]/heme oxygenase-1 pathway.,0,0
"Interestingly, ursolic acid increased the phosphorylation of AMPK and coenzyme A carboxylase and also enhanced phosphorylation of GSK3β at inactive form serine 9, whereas [ENTITY_A] attenuated the phosphorylation of [ENTITY_B] and mTOR in HepG2 cells.",1,0
[ENTITY_A] upregulates the expression of [ENTITY_B] in mouse aortic endothelial cells.,0,0
"4-Hydroxypyridazin-3(2H)-one Derivatives as Novel d-Amino Acid Oxidase Inhibitors. d-Amino acid oxidase (DAAO) catalyzes the oxidation of d-amino acids including [ENTITY_A], a coagonist of the [ENTITY_B].",2,0
[ENTITY_A] (SCD-1) gene expression is negatively regulated by [ENTITY_B] without direct binding of thyroid hormone receptor to the gene promoter.,1,0
"FMO3 expression is induced by dietary bile acids by a mechanism that involves the [ENTITY_A] (FXR), a [ENTITY_B]-activated nuclear receptor.",0,0
"[ENTITY_A] treatment also results in modest improvements in total cholesterol, [ENTITY_B], blood pressure, and fasting glucose and insulin concentrations.",0,0
This effect has been attributed to the antagonist effects of [ENTITY_A] at the [ENTITY_B] receptor.,3,0
"Lastly, we found that [ENTITY_A] activation by [ENTITY_B] is mediated by reactive oxygen species (ROS).",0,0
"The purified human enzyme also does not oxidize eight representative antitumor polyamine analogues; however, specific oligamine analogues were found to be potent inhibitors of the oxidation of [ENTITY_A] by [ENTITY_B]/SMO.",4,0
We have recently reported that a mono-hydroxylated metabolite of the synthetic [ENTITY_A] cannabinoid JHW-073 (3) exhibits neutral antagonist activity at [ENTITY_B] and thus may serve as a promising lead for the development of novel alcohol abuse therapies.,3,0
"In vitro, [ENTITY_A] decreased the TCDD-mediated induction of [ENTITY_B] mRNA, protein, and catalytic activity levels.",1,0
"The selective PDE 4 inhibitors, and to a certain extent the PDE3 inhibitors amrinone and [ENTITY_A], reduced the [ENTITY_B] release in a concentration dependent manner.",1,0
"While it is an antagonist at these latter receptors, [ENTITY_A] behaves as a [ENTITY_B] agonist in vitro in adenylate cyclase measurements.",2,0
The inhibitory effect of [ENTITY_A] and (+/-)-gossypol acetic acid upon testicular cytosolic [ENTITY_B] was measured in vitro.,1,0
"In contrast, activation of [ENTITY_A] by [ENTITY_B] and tert-butylhydroquinone depend upon Keap1-C151 and not p62 (the canonical mechanism).",0,0
"Reverse transcription polymerase chain reaction (RT-PCR) and western blot analyses revealed that CK inhibited [ENTITY_A]-induced increases in [ENTITY_B] (MMP-13), tissue inhibitor of metalloproteinase-1 (TIMP-1), and tumor necrosis factor-α (TNF-α) mRNA, and collagen type I and α-smooth muscle actin protein.",0,0
"[ENTITY_A] is a highly selective [ENTITY_B] inhibitor with anti-inflammatory, analgesic and antipyretic activities comparable with diclofenac, the reference NSAID, but with much improved gastrointestinal safety.",1,0
TREK-1 currents are insensitive to pharmacological agents that block [ENTITY_A] activity such as [ENTITY_B] and quinidine.,1,0
"The activation may be accelerated by an acute inflammatory process provoked by [ENTITY_A], which is supported by such clinical manifestations as mild fever, retrosternal pain leukocytosis and an increase in plasma [ENTITY_B] level which was observed in all during the period.",0,0
"[ENTITY_A], bosentan and glibenclamide inhibit the [ENTITY_B] (Bsep) which transports taurocholate into bile.",1,0
"In medial striatum, TH-ir decreased by 21%, and in hypothalamus [ENTITY_A]-ir increased by 10% in [ENTITY_B]-exposed rats.",0,0
"Bumetanide-sensitive Cl- secretion was dependent on extracellular Na+ and either K+ or NH, consistent with the ion dependency of [ENTITY_A]-mediated [ENTITY_B] transport.",4,0
"Using this assay, we found that both [ENTITY_A] and nitric oxide inhibit renal cortical [ENTITY_B] activity in vitro.",1,0
[ENTITY_A] abolished these anti-[ENTITY_B] mAb-induced increases in lymphocytic cholinergic activity in a manner independent of its cholesterol-lowering activity.,1,0
"Phosphorylation of [ENTITY_A] at Thr172 increased by 1.4-fold within 5 min, and remained elevated throughout a 30-min time course, in response to [ENTITY_B].",0,0
"Iontophoresis of [ENTITY_A], whose serotonergic actions include antagonism and partial agonism at [ENTITY_B] receptors, also increased serotonin and decreased firing (n=4).",3,0
The fact that [ENTITY_A] also suppressed [ENTITY_B] production and T-cell proliferation indicates that these immunomodulatory actions of antidepressants are most likely unrelated to inhibition of monoamine reuptake.,1,0
Histamine and [ENTITY_A] added to NSAIDs amplified the activating effect of the latter on [ENTITY_B].,0,0
"Administration of low, but not high, doses of oral [ENTITY_A] in DSS-treated mice resulted in a significant decrease in disease severity, histologic damage scores, as well as colonic level of [ENTITY_B].",0,0
"[ENTITY_A] also increased the numbers of ED2(+), [ENTITY_B](+), and heme oxygenase-1(+) liver cells, as well as the number of CD3(+) lymphocytes.",1,0
"In further evaluation, the representative compound [ENTITY_A] (3b) exhibited potent pro-apoptotic activity, through [ENTITY_B] activation, in HeLa cells.",0,0
The [ENTITY_A] antagonist [ENTITY_B] blocked the FHA-HIS binding on 14-37% of the platelets.,3,0
"Furthermore, compared with control groups, the plaque endothelium level of [ENTITY_A] was 3-fold increased and the liver level of p75(NTR) was 17.4-fold increased by [ENTITY_B]-HD.",0,0
Inhibition of the actions of [ENTITY_A] by [ENTITY_B] is apparently competitive.,1,0
These results are consistent with the interpretation that both piriprost and diethylcarbamazine inhibit leukotriene formation but that they act on sequential steps in the biosynthetic pathway in such a manner as to synergistically interfere with the availability or utilization of [ENTITY_A] in the [ENTITY_B] reaction.,4,0
"The decrement of [ENTITY_A] protein in the nucleus accumbens remained at 24 h (-35 %) and 72 h (-28 %) of [ENTITY_B] withdrawal, which recovered toward control level after 7 d of ethanol withdrawal.",1,0
"The effects of [ENTITY_A] antagonists, [ENTITY_B] and homochlorcyclizine, both of which are inhibitors of CYP2D6, on the steady-state plasma concentrations (Css) of haloperidol and reduced haloperidol were studied in 23 schizophrenic inpatients receiving haloperidol, 12 to 36 mg/d, for 2 to 29 weeks.",3,0
"One of the enzymes responsible for the production of [ENTITY_A], [ENTITY_B] (KATI), also catalyses the reversible transamination of glutamine to oxoglutaramic acid (GTK, EC 2.6.1.15).",4,0
Novel racemic [ENTITY_A] analogues as potent [ENTITY_B] inhibitors.,1,0
"[ENTITY_A] (SPD), an active ingredient of the Chinese herb Stephania, is the first compound found to have dual function as a [ENTITY_B] agonist and D2 antagonist.",2,0
"In addition, we provide evidence that [ENTITY_A] also acts on endogenous TRPA1 in cultured dorsal root ganglion neurons from rats and in the enterochromaffin model cell line QGP-1, from which serotonin is released upon activation of [ENTITY_B].",0,0
We conclude that [ENTITY_A] can be blocked by certain antipsychotic drugs like [ENTITY_B] and pimozide.,1,0
"Thus, CYP2E1-mediated ethanol hepatotoxicity was alleviated by [ENTITY_A] through [ENTITY_B] induction.",0,0
Results confirmed that [ENTITY_A] peptide inhibited pro-inflammatory cytokines in the sera and hind paw tissues of AIA rats through its suppressive effect on RANKL induced nuclear translocation of [ENTITY_B].,1,0
"Results: Our results demonstrate that treatment with [ENTITY_A] leads to [ENTITY_B] RNA expression as shown by RT-PCR and luciferase assay, and to protein expression as determined by immunofluorescence in vitro and by immunohistochemistry in xenograft tumors.",0,0
"db/db mice treated with [ENTITY_A] showed 5- and 3.6-fold inhibition in [ENTITY_B] and glucose 6-phosphatase activity and 651% and 77% increases in the beta-oxidation enzymes carnitine palmitoyltransferase and carnitine acetyltransferase, respectively.",1,0
"Ten IU/mL urokinase was also incubated with pooled plasma of stroke patients, that was previously oxidized with the singlet oxygen (1O2) donor [ENTITY_A] (CT), to destroy [ENTITY_B] and alpha2-antiplasmin.",1,0
Discovery of [ENTITY_A] (TASP0382088): a potent and selective [ENTITY_B] inhibitor as a topical drug for alopecia.,1,0
BACKGROUND: [ENTITY_A] is a carbamate drug designed to inhibit both [ENTITY_B] and butyrylcholinesterase by reversibly covalently bonding to these enzymes.,1,0
"In catalytic properties, mouse CA V is closest to CA I; however, in inhibition by [ENTITY_A], ethoxzolamide, and cyanate, [ENTITY_B] is very similar to CA II.",1,0
INTRODUCTION: Medroxyprogesterone acetate ([ENTITY_A]) induces estrogen receptor (ER)-positive and progesterone receptor ([ENTITY_B])-positive ductal invasive mammary carcinomas in BALB/c mice.,0,0
We identified [ENTITY_A] as a compound that binds to human SIRT5 and showed that it inhibits [ENTITY_B] activity with an IC(50) value of 22 microM.,1,0
"Treatment of A549 and H1299 cells with [ENTITY_A] caused a dose-dependent increase in ERK1/2 and JNK1/2 activity, accompanied with a decreased [ENTITY_B] expression and decreased phosphorylation of Akt and mTOR.",1,0
"Electrical stimulation, ATP, and insulin each increased fluorescent 2-NBD-Glucose (2-NBDG) uptake in primary myotubes, but only electrical stimulation and ATP-dependent 2-NBDG uptake were inhibited by [ENTITY_A] and by purinergic receptor blockade ([ENTITY_B]).",1,0
"However, [ENTITY_A] produces less systemic beta 2- and possibly [ENTITY_B] blockade than either timolol or levobunolol.",1,0
These findings suggest that oral consumption of [ENTITY_A] enhances the efficacy of [ENTITY_B].,0,0
We then evaluated the interactions with the [ENTITY_A] inhibitor [ENTITY_B] (400 mg q.d.) after nanogram and regular doses of midazolam.,1,0
The inhibitory effect of [ENTITY_A] on the stress-induced plasma [ENTITY_B] level in mice.,1,0
"[ENTITY_A], a well known [ENTITY_B] inhibitor, is also a potent inhibitor of 3 beta-HSD with a Ki value of 56 nM.",1,0
"Pretreatment with TCP completely abolished the PLZ-induced increase in brain ORN, suggesting, as with GABA, that a metabolite of [ENTITY_A] formed by the action of [ENTITY_B] is responsible for the elevation of brain ORN observed.",4,0
"Here, we characterize the activation of human pDC with the [ENTITY_A] agonists [ENTITY_B] and resiquimod.",2,0
It has been reported that oligomeric [ENTITY_A] of lotus seedpod (LSOPC) is effective in the alleviation of Alzheimer's disease and diabetes through its antioxidant and [ENTITY_B]-potentiating activities.,0,0
"It has been known for decades that [ENTITY_A] (LiCl) leads to D-myo-inositol 1-phosphate accumulation on [ENTITY_B] activation by inhibiting inositol monophosphatase, the final enzyme of the IP3 metabolic cascade.",0,0
"Although naturally occurring electrophilic plant compounds, such as mustard oil and [ENTITY_A], are [ENTITY_B] agonists, it is unknown whether arthropod-produced electrophiles activate mammalian TRPA1.",2,0
Human liver microsomes of the wild-type [ENTITY_A] metabolized 5-methoxytryptamine to [ENTITY_B] more effectively than did the defective CYP2D6*4*4 ones.,4,0
"In the long term, [ENTITY_A] has been shown to be more effective than placebo in reducing body weight and serum total and [ENTITY_B] cholesterol levels.",1,0
The beta(2)-adrenoceptor ([ENTITY_A]) agonists [ENTITY_B] and fenoterol have similar beneficial effects in animal models of heart failure.,2,0
"[ENTITY_A], a pure [ENTITY_B] downregulator, is a new addition to the antiestrogen therapeutic armamentarium since its FDA approval in 2002.",1,0
"Oral [ENTITY_A] (BELVIQ(®)), a selective serotonin [ENTITY_B] receptor agonist, is indicated in the US as an adjunct to diet and exercise in the chronic weight management of obese adults, or overweight adults with at least one weight-related comorbidity (e.g. dyslipidaemia, hypertension, type 2 diabetes).",2,0
"These results suggested that [ENTITY_A], a preferential [ENTITY_B] inhibitor offered neuroprotection against PTZ-induced kindling in mice.",1,0
[ENTITY_A]: a dual [ENTITY_B] antagonist [corrected].,3,0
"In general, [ENTITY_A] can act on a pattern: rifampicin activates the [ENTITY_B] that in turn affects cytochromes P450, glucuronosyltransferases and p-glycoprotein activities.",2,0
"Opening of [ENTITY_A] HCs during repetitive activation allows efflux of [ENTITY_B], influx of glucose and possibly Ca(2+) too, which are required for potentiation of contraction.",4,0
"Pharmacological treatment has been studied and it could be demonstrated, that some mutant currents may be insufficiently suppressed by drugs targeted to block the specific current such as, e.g., [ENTITY_A] or ibutilide in patients with a mutation in the [ENTITY_B]-coding gene KCNH2 (HERG).",1,0
"[ENTITY_A] treatment for 10 weeks significantly increased AMPK alpha2 activity in the skeletal muscle, and this was associated with increased phosphorylation of AMPK on Thr172 and decreased [ENTITY_B] activity.",1,0
"Thus, [ENTITY_A] blocks both beta 1 and beta 2 adrenoceptors at antihypertensive doses, with modest selectivity being observed for the [ENTITY_B] subtype.",1,0
Synthesis of a [ENTITY_A] (Gd(3+))-conjugate of [ENTITY_B] inhibitor pantoprazole for gastric wall imaging studies.,1,0
"In this report, we present cellular and animal models to demonstrate that [ENTITY_A] may play only a minor role in metabolic activation of [ENTITY_B].",4,0
"Actions of [ENTITY_A], a selective [ENTITY_B] antagonist, on gastric acid secretion in dogs, rats and frogs.",3,0
"Histamine content, [ENTITY_A] activity and HDC mRNA expression in nasal mucosa were also significantly increased after [ENTITY_B] provocation.",0,0
"Similar concentrations also inhibited the formation of [ENTITY_A] (LTC4) by [ENTITY_B], a detergent-solubilized cell free particulate enzyme from RBL cells which is capable of coupling LTA4 to glutathione.",4,0
"Ergovaline inhibition of radioligand binding to the D2 dopamine receptor and ergot alkaloid inhibition of [ENTITY_A] (VIP)-stimulated [ENTITY_B] production in GH4ZR7 cells, stably transfected with a rat D2 dopamine receptor, were evaluated.",4,0
"[ENTITY_A] treatment resulted in the decrease in p27(kip1) expression, with an increase in cyclin E and cdk2 protein expression and [ENTITY_B] activities 24 h after a 2-h exposure.",0,0
"Although the precise mechanism of the protective action of trilisate is unknown, our data support the possibility of interaction between [ENTITY_A] and ASA on [ENTITY_B] locus in the respiratory tract in ASA-intolerant patients.",1,0
OBJECTIVE: [ENTITY_A] is the first in a new class of synthetic [ENTITY_B] inhibitors that binds reversibly with high affinity to antithrombin III.,1,0
"To evaluate to what extent the regional differences in expression of [ENTITY_A] and P450 enzymes affect the absorption of a dual substrate, we investigated the transport of [ENTITY_B] across different small intestinal segments (duodenum, proximal jejunum and ileum).",4,0
"Pharmacodynamic data suggest that [ENTITY_A]-avibactam is rapidly bactericidal versus [ENTITY_B]-producing Gram-negative bacilli that are not inhibited by ceftazidime alone.Clinical trials to date have reported that ceftazidime-avibactam is as effective as standard carbapenem therapy in complicated intra-abdominal infection and complicated urinary tract infection, including infection caused by cephalosporin-resistant Gram-negative isolates.",1,0
"CONCLUSIONS AND IMPLICATIONS: In different cell systems, [ENTITY_A] directly activates [ENTITY_B], displaying partial agonist activity at brain receptors.",0,0
"[ENTITY_A] and 7-OH-DPAT also increased the phosphorylation of [ENTITY_B] (ERK) within minutes, an effect blocked by pretreatment with SB-277011-A.",0,0
It is concluded that [ENTITY_A] and dilevalol are [ENTITY_B] selective antagonists.,3,0
"Presently, a combination of an antimuscarinic agent, e.g. atropine, [ENTITY_A] reactivator such as one of the recommended pyridinium oximes (pralidoxime, [ENTITY_B], obidoxime and HI-6) and diazepam are used for the treatment of OP poisoning in humans.",0,0
"The [ENTITY_A] antagonist, SB 244525 (10 mg/kg, i.p.), inhibited the antitussive effect of [ENTITY_B] (20 mg/kg, i.p.).",2,0
"METHODS: Sedative and cardiovascular responses to etomidate and the alpha2-agonist, [ENTITY_A], were determined in mice deficient in [ENTITY_B] subtypes.",2,0
"Taken together, these data demonstrate that baicalin inhibits the metabolism of [ENTITY_A] in a concentration-dependent manner in rats, possibly through inhibiting hepatic [ENTITY_B] and CYP3A activities.",4,0
"Renal clearance of unbound anagliptin and unbound M1 far exceeded glomerular filtration rate, indicating active renal elimination: that might reflect the fact that [ENTITY_A] may be a substrate of [ENTITY_B], OAT3, MDR1 and MRP2, and M1 a substrate of OAT3, BCRP, MRP2 and MRP4.",4,0
"In [(35)S]GTPgammaS assays, [ENTITY_A] selectively activated [ENTITY_B].",0,0
These data show that the [ENTITY_A] is a promising new approach to decrease glioblastoma proliferation and recurrence by downregulation of [ENTITY_B] pathway.,1,0
"These data suggest that [ENTITY_A], isolated from Japanese mugwort, modulates the ERK/ATM/Chk1/2 pathway, leading to inactivation of the [ENTITY_B]-cyclin B1 complex, followed by G2/M cell cycle arrest in endometrial cancer cells.",1,0
"mRNA levels for [ENTITY_A], RAR-beta and RAR-gamma, the nuclear receptors for retinoic acid, decreased during activation of freshly isolated HSC even with [ENTITY_B] supplementation.",1,0
CONCLUSIONS: [ENTITY_A] does dose-dependently inhibit the [ENTITY_B] activity of platelet PGHS-1 of healthy subjects both in vivo and ex vivo.,1,0
"SC-51089 (10(-5) M), a selective EP1-receptor antagonist, showed no effect on the PGE1- or PGE2-induced inhibition of the HVA ICa, thereby indicating that [ENTITY_A]- and PGE2-induced inhibition of the [ENTITY_B] is possibly mediated by the EP3 receptor.",1,0
BACKGROUND: The intravenous anesthetic etomidate exhibits structural similarities to specific [ENTITY_A] agonists of the type such as [ENTITY_B].,2,0
[ENTITY_A] scavenging blocked the suppression of quercetin only on [ENTITY_B] activity.,1,0
Structural features of the central cannabinoid CB1 receptor involved in the binding of the specific [ENTITY_A] antagonist [ENTITY_B].,3,0
"These observations strongly suggest that the up-regulation of terminal [ENTITY_A] that are preferentially coupled with COX-1, especially mPGES-2, plays the pivotal role in PS liposome-induced [ENTITY_B] production by microglia.",4,0
"The segments were contracted with the [ENTITY_A] agonists [ENTITY_B], apraclonidine, and oxymetazoline.",2,0
"In contrast, intrathecal injection of a non-selective [ENTITY_A] antagonist, [ENTITY_B], significantly inhibited CCI-induced mechanical allodynia at a dose of 300 nmol, indicating the difference in the site of action between the non-selective NMDA antagonist and the NR2B-specific NMDA antagonist.",3,0
These data suggest that inhibition of [ENTITY_A]/STAT3 signaling is a novel mechanism of action for [ENTITY_B] during therapeutic intervention in osteosarcoma cancers.,1,0
"Although genetic polymorphisms in the endothelial nitric oxide synthase ([ENTITY_A]) gene may impair endogenous [ENTITY_B] formation, there is little information about how eNOS polymorphisms and haplotypes affect the responses to sildenafil.",4,0
"As opposed to the rat and flounder orthologs, [ENTITY_A] was hardly inhibited by [ENTITY_B] concentrations up to 5 mM.",1,0
Chromatographic analysis of the metabolism of 14C-labeled arachidonic acid in this system revealed that PB-dependent inactivation of [ENTITY_A] is markedly increased in the presence of 100 microM [ENTITY_B].,1,0
These findings suggest that [ENTITY_A] specifically suppresses the barrel rotation evoked by SMS 201-995 in a long-lasting manner possibly acting through [ENTITY_B].,1,0
[ENTITY_A] could recently be identified as a major sterol transporter for the intestinal uptake of [ENTITY_B] as well as plant sterols.,4,0
"We conclude that decreased NET synthesis may contribute to the chronic, but not acute, effect of [ENTITY_A] to downregulate the [ENTITY_B].",1,0
"Potentiation was prevented by catalase, the catalase/superoxide dismutase mimetic manganese porphyrin and the [ENTITY_A] inhibitor [ENTITY_B].",1,0
Osteoblasts survive the [ENTITY_A] treatment by activation of [ENTITY_B]-mediated pathway.,0,0
"[ENTITY_A] induced [ENTITY_B] (PPRE)-dependent luciferase activity, which was inhibited by the expression of DeltahPPAR-alpha, the dominant-negative mutant of human PPAR-alpha.",0,0
"Pranlukast hydrate (ONO-1078, 100 microM) downregulated the [ENTITY_A]-induced [ENTITY_B] gene expression and mucin secretion.",0,0
[ENTITY_A]: a dual inhibitor of [ENTITY_B] tyrosine kinases.,1,0
"We examined in cats the 1) ulcerogenic effects of selective [ENTITY_A] ([ENTITY_B], ketorolac) and COX-2 (celecoxib, meloxicam) inhibitors on the gastrointestinal mucosa, 2) effect of feeding and cimetidine on the expression of COX isoforms and prostaglandin E(2) (PGE(2)) level in the duodenum, and 3) localization of COX isoforms in the duodenum.",1,0
"[ENTITY_A] toxicity coincided with reduced [ENTITY_B] level and its downstream effectors: pCREB, pGSK-3β, Bcl-2 and neurotrophins GDNF, BDNF suggesting repressed PI3K/Akt signaling.",1,0
"[ENTITY_A] treatment for 10 weeks significantly increased [ENTITY_B] activity in the skeletal muscle, and this was associated with increased phosphorylation of AMPK on Thr172 and decreased acetyl-CoA carboxylase-2 activity.",0,0
"These results suggest that [ENTITY_A]-derived [ENTITY_B] mediates, in part, actions of ovarian progesterone and the conceptus on endometrial function and support the hypothesis that IFNT, PG, and cortisol coordinately regulate endometrial functions important for conceptus elongation and implantation during early pregnancy in sheep.",4,0
"DNA cloning, characterization, and inhibition studies of the [ENTITY_A], a new target for [ENTITY_B] and sulfamate inhibitors.",1,0
"[ENTITY_A] are naturally occurring, uncharged noncompetitive inhibitors of peripheral and neuronal [ENTITY_B], which have no demonstrable general anesthetic activity in vivo.",1,0
"However, in the presence of 100 mM [ENTITY_A], which is required for opiate inhibition of [ENTITY_B] activity, analysis of competition binding data revealed three sites: the first, consisting of 17.5% of total receptor population has a Kd = 0.38 +/- 0.18 nM; the second, 50.6% of the population, has a Kd = 6.8 +/- 2.2 nM; and the third, 31.9% of the population, has a Kd of 410 +/- 110 nM.",1,0
METHODS: [ENTITY_A] inhibition was determined by measuring thromboxane B2 (TXB2)-generation from clotting whole blood ex vivo after single oral doses of 7.5 and 15 mg [ENTITY_B] and 75 mg diclofenac and at steady state (15 mg meloxicam daily and 150 mg diclofenac daily).,1,0
"We conclude that in the presence of [ENTITY_A], high [ENTITY_B] activity is sufficient to induce mitochondria-mediated apoptosis.",4,0
"In addition, [ENTITY_A] induced degradation of [ENTITY_B] (DNMT-1, DNMT-3a, and DNMT-3b), as well as the methyl CpG-binding proteins (MeCP-2, MBD-2 and MBD-3), in MEF cells by the proteasomal pathway.",1,0
"Possible [ENTITY_A] involvement in [ENTITY_B] metabolism in insects was evaluated using AOX-expressing and AOX-deficient Drosophila, but no differences were found in IMI nitroreduction or sensitivity between the two strains.",4,0
